812632
0.000000 0.000000
0.520333 25.339806
0.892000 33.786407
1.561000 44.854370
1.907889 54.466019
2.453000 57.961166
2.973333 62.038834
3.568000 63.495144
3.989222 66.699028
4.509556 68.155342
5.054667 69.320389
5.500667 71.067963
5.996222 71.359222
6.516556 73.106796
6.987333 73.106796
7.458111 73.106796
7.953667 76.601944
8.498777 76.019417
