  504825
       0.00      0.00
       0.15     90.23
       0.32    151.44
       0.50    172.99
       0.71    179.10
       0.93    179.77
       1.17    177.59
       1.44    178.33
       1.74    184.11
       2.07    188.59
       2.43    189.80
       2.82    190.10
       3.69    133.62
       4.17    132.66
       4.69    129.21
       5.27    129.12
       5.90    149.03
       6.60    157.92
       7.37    153.53
       8.22    142.99
       9.15    143.46
      10.17    152.84
      11.30    161.32
      12.54    153.27
      13.90    149.12
      15.40    152.83
      17.05    157.26
      18.86    159.41
      20.86    157.99
