 612632
       0.0000000       0.0000000
       0.4887980      52.8925629
       0.5397150      55.3719025
       0.6619140      71.9008255
       0.7942970      70.2479324
       0.8452140      63.6363640
       0.9572300      58.2644615
       1.0285130      56.6115685
       1.0896130      25.2066116
       1.1303459      57.4380150
       1.1608959      48.3471069
       1.2118130      45.8677673
       1.2627290      35.9504128
       1.3340120      30.1652889
       1.3340120      38.0165291
       1.3849289      26.4462814
       1.3951120      60.7438011
       1.4969450      75.2066116
       1.5274950      50.8264465
       1.6089610      46.2809906
       1.6191450      73.5537186
       1.7006110      67.7685928
       1.7209780      90.4958649
       1.7311610     102.0661163
       1.7718940      59.5041313
       1.8839099      55.3719025
       1.8940940      73.5537186
       1.9857430      67.7685928
       2.0162930      57.4380150
       2.0570259      57.0247917
       2.0977600      43.8016510
       2.1486759      49.5867767
       2.1894090      46.6942139
       2.2403259      49.5867767
       2.2708759      52.4793396
       2.3319750      46.6942139
       2.4643590      45.4545441
       2.4745419      57.4380150
       2.6476581      70.2479324
       2.6985741      58.6776848
       2.8207741      54.5454559
       2.9022400      73.1404953
       2.9735229      57.8512383
       3.0040729      55.3719025
       3.0651729      56.1983490
       3.0855401      71.4876022
       3.1364560      36.7768593
       3.1771891      73.9669418
       3.2382891      64.0495834
       3.2790220      66.5289230
       3.6558039      60.3305779
       3.7270870      35.9504128
       3.8594699      52.0661163
       3.8900199      59.9173546
       4.1955190      32.6446266
       4.2668018      54.1322327
       4.3482690      54.5454559
