  609858
       0.00      0.00
       0.31     26.35
       0.64     62.62
       1.02     72.99
       1.42     91.00
       1.87    113.87
       2.37    131.21
       2.91    143.87
       3.51    157.70
       4.17    157.90
       4.89    153.93
       5.68    157.51
       6.56    165.01
       7.52    164.66
       8.58    173.87
       9.75    173.33
      11.03    173.36
      12.44    189.87
      13.99    190.92
      15.69    173.84
      17.57    167.10
      19.63    161.70
      21.90    162.88
      24.40    167.34
      27.15    159.89
