  703546
       0.00      0.00
       0.24     82.22
       0.50    256.20
       0.79    249.12
       1.11    234.86
       1.46    227.72
       1.85    224.22
       2.27    222.97
       2.74    221.67
       3.25    217.02
       3.82    209.93
       4.44    201.20
       5.13    192.95
       5.88    190.36
       6.70    191.07
       7.61    196.00
       8.62    201.29
       9.72    203.55
      10.93    202.30
      12.26    201.42
      13.73    202.59
      15.34    200.68
      17.11    196.20
      19.06    193.60
      21.21    191.73
      23.57    191.39
      26.17    192.65
