   204536
       0.00      0.00
       0.09     97.81
       0.19    144.94
       0.30    172.12
       0.42    179.20
       0.56    175.91
       0.70    171.69
       0.86    169.28
       1.04    167.45
       1.23    170.03
       1.45    177.17
       1.68    182.94
       1.94    184.99
       2.23    177.69
       2.54    165.15
       2.89    158.67
       3.27    160.13
       3.69    160.60
       4.15    158.24
       4.65    155.05
       5.21    153.41
       5.82    151.87
       6.49    148.63
       7.23    148.32
       8.05    150.54
       8.94    153.37
       9.93    153.37
      11.01    153.65
      12.20    160.42
      13.51    160.08
      14.95    152.07
      16.54    141.89
