   101068
       0.00      0.00
       0.09     62.80
       0.19    103.04
       0.30    151.57
       0.42    195.68
       0.56    220.72
       0.70    227.09
       0.86    222.65
       1.04    215.83
       1.23    209.63
       1.45    206.57
       1.68    204.21
       1.94    202.77
       2.23    202.17
       2.54    203.72
       2.89    207.67
       3.27    212.18
       3.69    214.59
       4.15    215.66
       4.65    218.43
       5.21    226.18
       5.82    240.32
       6.49    257.92
       7.23    270.18
