  507993
       0.00      0.00
       0.09     10.95
       0.19     24.77
       0.30     34.59
       0.42     43.50
       0.56     50.22
       0.70     53.71
       0.86     56.51
       1.04     60.08
       1.23     63.09
       1.45     66.04
       1.68     69.55
       1.94     74.99
       2.23     81.32
       2.54     88.85
       2.89     95.70
       3.27    103.20
       3.69    109.52
       4.15    114.35
       4.65    116.01
       5.21    113.97
       5.82    111.97
       6.49    110.26
       7.23    105.43
