   102841
       0.00      0.00
       0.09    293.27
       0.19    342.66
       0.30    336.51
       0.42    314.41
       0.56    283.04
       0.70    241.51
       0.86    218.65
       1.04    219.29
       1.23    237.19
       1.45    258.02
       1.68    285.16
       1.94    303.79
       2.23    314.33
       2.54    318.02
       2.89    323.27
       3.27    327.96
       3.69    329.92
       4.15    330.68
       4.65    330.05
       5.21    328.41
       5.82    322.98
       6.49    314.08
       7.23    302.68
       8.05    291.74
       8.94    283.60
       9.93    277.95
      11.01    274.83
      12.20    273.60
      13.51    273.48
      14.95    274.56
      16.54    274.48
      18.29    270.11
      20.20    264.13
      22.32    262.22
      24.64    265.04
      27.19    270.76
      30.00    276.97
      33.09    278.09
      36.50    276.56
