   103031
       0.00      0.00
       0.09     52.56
       0.19     97.67
       0.30    143.64
       0.42    191.94
       0.56    240.18
       0.70    275.18
       0.86    293.38
       1.04    297.62
       1.23    284.02
       1.45    249.32
       1.68    221.74
       1.94    210.68
       2.23    208.18
       2.54    209.54
       2.89    212.22
       3.27    215.90
       3.69    220.50
       4.15    224.82
       4.65    228.97
       5.21    232.96
       5.82    237.39
       6.49    240.70
       7.23    239.20
       8.05    232.60
       8.94    222.71
       9.93    211.42
      11.01    201.22
      12.20    193.82
      13.51    188.14
      14.95    182.30
      16.54    176.75
      18.29    173.44
      20.20    170.42
