   106951
       0.00      0.00
       0.09    140.45
       0.19    214.09
       0.30    251.06
       0.42    262.08
       0.56    263.60
       0.70    260.76
       0.86    255.07
       1.04    247.43
       1.23    238.12
       1.45    229.62
       1.68    222.88
       1.94    218.44
       2.23    215.97
       2.54    214.68
       2.89    214.00
       3.27    213.45
       3.69    212.70
       4.15    210.56
       4.65    206.08
       5.21    201.89
       5.82    203.31
       6.49    212.06
       7.23    223.05
       8.05    231.70
       8.94    236.61
