   600508
       0.0000000       0.0000000
       1.2897201     212.1457520
       1.4579440     202.4291534
       2.2429910     234.8178101
       2.6355140     234.8178101
       3.5327101     191.0931244
       4.4299059     181.3765106
       5.7757010     233.1983795
       6.6168218     251.0121460
       6.9532709     340.0809631
       7.5140190     236.4372406
       7.8504672     315.7894592
       8.8037386     325.5060730
       9.8130836     309.3117371
       9.9813080     357.8947449
      10.6542053     306.0728760
      10.8785048     331.9837952
      11.7757006     325.5060730
      11.8878508     307.6923218
      12.6168222     341.7004089
      12.8411217     330.3643799
      13.6822433     306.0728760
      13.6822433     323.8866272
      14.7476625     353.0364380
      14.9158878     314.1700439
      15.6448603     320.6477661
      15.9252338     340.0809631
      16.7102795     327.1255188
      16.9906540     336.8421021
      17.7757015     320.6477661
      17.9439259     333.6032410
      19.0093460     351.4169922
      19.6822433     322.2672119
      20.4672890     289.8785400
      20.8598137     354.6558838
      20.9158878     317.4089050
      21.7009354     375.7084961
      22.0934582     340.0809631
      23.1028042     343.3198242
      24.0000000     361.1336060
      25.0093460     361.1336060
      25.7383175     333.6032410
