611707
       0.0000000       1.7094020
       0.2658490       7.2649570
       0.4294480       6.8376069
       0.5112470      11.5384617
       0.5521470      34.1880341
       0.5725970      20.9401703
       0.6543970      16.2393169
       1.4519430      44.8717957
       1.5132920      36.3247871
       1.7177910      35.4700851
       1.9018400      49.5726509
       2.1063390      75.6410294
       2.1267891      66.6666641
       2.2494891      88.4615402
       2.3312881      85.8974380
       2.4539881      97.8632507
       2.4539881      82.4786301
       2.6993871     101.2820511
       2.7402861      78.6324768
       2.8629861      85.0427322
       2.8834350      82.4786301
       3.0061350      85.4700851
       3.0879340      71.3675232
       3.2310841      87.1794891
       3.2924340      80.3418808
       3.4560330      82.4786301
       3.5173819      86.7521362
       3.6605320      80.7692337
       3.7014320      94.4444427
       3.8650310      73.9316254
       3.8650310     103.8461533
       4.0081801      93.1623917
       4.1104288      95.7264938
       4.2126789      97.8632507
       4.2535791     100.4273529
       4.4171782     100.0000000
       4.4580779     100.0000000
       4.6012268      96.5811996
       4.7239270      93.1623917
       4.8670750      90.5982895
       4.9079762     112.8205109
       5.0306749     101.7094040
       5.0920238      84.6153870
       5.1942739      85.0427322
       5.2556238     102.1367493
       5.3987732      78.2051315
       5.4396729     101.7094040
       5.5623722      82.0512848
       5.6441722      78.6324768
       5.7055221      88.4615402
       5.9304700     108.5470123
       6.1554189      91.4529877
       6.4417181      77.3504257
       6.6257672      69.2307663
       7.5051131      73.0769196
       8.5889568      92.7350464
       8.7525558      98.2905960
       8.8752556      92.7350464
       9.1206541     107.2649536
       9.3047037     103.4188004

