   711914
       0.00      0.00
       0.12     54.53
       0.24    173.68
       0.38    194.43
       0.54    223.30
       0.71    251.95
       0.89    267.18
       1.10    283.18
       1.32    290.74
       1.57    292.40
       1.85    292.48
       2.15    291.45
       2.48    290.89
       2.84    291.98
       3.24    293.65
       3.68    293.15
       4.16    288.12
       4.70    283.04
       5.28    282.08
       5.93    285.45
       6.63    290.78
       7.41    297.38
       8.27    302.68
