  702916
       0.00      0.00
       0.23    123.94
       0.49    183.85
       0.77    195.39
       1.08    204.77
       1.43    210.85
       1.80    212.87
       2.21    212.44
       2.67    211.32
       3.17    209.27
       3.72    206.98
       4.33    205.41
       4.99    205.62
       5.73    208.34
       6.53    211.68
       7.42    215.18
       8.39    217.22
       9.47    217.45
      10.65    215.31
      11.94    212.68
      13.37    210.96
      14.94    210.44
      16.67    212.69
      18.57    215.36
      20.66    216.59
      22.96    212.98
      25.49    205.94
      28.27    196.23
      31.33    186.96
      34.70    182.12
