   611909
       0.00      0.00
       0.12      5.40
       0.25     16.21
       0.40     20.39
       0.56     28.96
       0.74     31.83
       0.93     36.86
       1.15     46.34
       1.38     55.84
       1.64     63.48
       1.93     69.56
       2.24     75.65
       2.58     81.24
       2.96     88.69
       3.38     96.62
       3.84    103.77
       4.34    110.25
       4.90    119.16
       5.51    131.14
       6.18    147.28
       6.92    157.60
       7.73    158.73
