   102590
       0.00      0.00
       0.12     97.58
       0.25    163.72
       0.40    234.64
       0.56    278.75
       0.73    305.46
       0.93    312.19
       1.14    307.64
       1.37    296.26
       1.63    283.85
       1.92    269.99
       2.23    264.01
       2.57    243.39
       2.95    233.10
       3.36    221.22
       3.82    214.42
       4.32    213.74
       4.87    221.38
       5.48    234.56
       6.15    245.61
       6.89    253.78
       7.69    259.90
       8.58    265.87
       9.56    270.28
      10.64    272.52
      11.82    273.55
      13.13    275.63
      14.56    277.27
