  306907
       0.00      0.00
       0.36     93.00
       0.75    132.72
       1.19    150.68
       1.66    144.47
       2.19    165.39
       2.77    185.40
       3.40    194.36
       4.10    202.52
       4.87    214.00
       5.72    217.98
       6.65    234.44
       7.67    239.91
       8.79    244.70
      10.03    249.08
      11.39    255.02
      12.89    262.09
      14.54    261.70
      16.35    259.77
      18.35    257.93
      20.54    239.56
      22.95    218.92
      25.61    203.50
      28.53    193.08
      31.74    184.01
      35.27    177.68
      39.15    174.68
      43.43    169.46
      48.13    162.97
      53.30    159.80
