 304650
  0.100000001  15.8897219
  0.110000007  16.3473701
  0.121000007  16.8145885
  0.133100018  17.2691803
  0.146410018  17.6769333
  0.16105102  17.9912357
  0.177156121  18.158186
  0.194871739  18.1299438
  0.214358926  17.8847828
  0.235794827  17.4456005
  0.259374321  16.885994
  0.285311759  16.3218269
  0.313842952  15.8999205
  0.345227212  15.7928953
  0.379749954  16.1646538
  0.417724937  17.0264435
  0.459497511  18.1198444
  0.505447268  19.2188492
  0.555992007  20.5342236
  0.61159122  22.7036152
  0.672750354  26.3377533
  0.740025401  30.8892956
  0.814027905  35.1262016
  0.895430744  39.5639038
  0.984973907  44.8413391
  1.08347142  48.7736702
  1.19181848  51.3375168
  1.31100035  54.7672691
  1.44210041  60.7024879
  1.58631039  70.3438492
  1.74494159  79.2737808
  1.91943574  81.2947693
  2.11137938  77.5544052
  2.3225174  75.0427856
  2.55476928  77.8678131
  2.81024623  88.7757111
  3.09127092  100.444153
  3.40039802  103.170654
  3.74043775  100.120552
  4.11448193  96.3956375
  4.5259304  97.697319
  4.97852373  102.621017
  5.47637606  108.439445
  6.02401352  111.846863
  6.62641525  114.326424
  7.2890563  121.496986
  8.01796246  126.079941
  8.81975842  127.659393
  9.7017355  126.106903
  10.6719093  124.146103
  11.7391005  122.831657
