   204535
       0.00      0.00
       0.09     79.73
       0.19    109.75
       0.30    140.37
       0.42    161.40
       0.56    166.61
       0.70    165.13
       0.86    163.49
       1.04    158.98
       1.23    157.11
       1.45    144.87
       1.68    143.91
       1.94    143.91
       2.23    143.65
       2.54    134.54
       2.89    134.22
       3.27    128.86
       3.69    128.49
       4.15    141.55
       4.65    152.44
       5.21    150.94
       5.82    151.50
       6.49    166.67
       7.23    169.08
       8.05    167.34
       8.94    177.07
       9.93    198.48
      11.01    211.52
