610502
       0.0000000       0.0000000
       1.2121210     113.5135117
       1.4141411      87.3873901
       2.4242420      87.3873901
       2.4747469     128.8288269
       3.1313131     122.5225220
       3.4343431     145.9459534
       4.1414142     165.7657623
       4.3939390     160.3603668
       5.0000000     180.1801758
       5.1515150     156.7567596
       6.2121210     163.0630646
       6.3636360     162.1621552
       6.9191918     198.1981964
       7.2222219     196.3963928
       8.0808077     192.7927856
       8.0808077     150.4504547
       8.9898987     155.8558502
       9.0404043     172.0720673
       9.6464643     175.6756744
       9.8989897     190.0900879
      10.6565657     180.1801758
      11.0101013     206.3063049
      11.7676764     194.5945892
      11.8686867     181.0810852
      12.5252523     178.3783722
      12.6262627     198.1981964
      13.4343433     196.3963928
      13.7373734     200.0000000
      14.2424240     210.8108063
      14.6969700     219.8198242
      15.3030300     210.8108063
      15.7575760     225.2252197
      16.2626266     192.7927856
      16.4646473     225.2252197
      17.5252533     211.7117157
      17.7272720     188.2882843
      18.3333340     207.2072144
      18.5353527     210.8108063
      19.1414146     218.9189148
      19.2929287     213.5135193
      19.9494953     208.1081085
      20.4545460     217.1171112
      20.8080807     213.5135193
      22.3232327     205.4054108
      22.9292927     232.4324341

