  204192
       0.00      0.00
       0.09     96.93
       0.19    149.88
       0.30    194.33
       0.42    223.48
       0.56    235.01
       0.70    236.98
       0.86    230.83
       1.04    226.16
       1.23    223.75
       1.45    180.14
       1.68    172.26
       1.94    172.18
       2.23    172.17
       3.17    169.14
       3.52    169.14
       3.90    169.14
       4.31    169.15
       4.77    177.87
       5.28    183.52
       5.83    184.18
       6.45    185.06
       7.12    179.66
       7.86    189.29
       8.67    209.98
       9.57    214.47
      10.55    214.94
      11.64    218.37
      12.83    225.54
      14.14    225.60
      15.58    208.80
      17.17    207.60
