  104631
       0.00      0.00
       0.09     17.86
       0.19     32.55
       0.30     50.17
       0.42     69.07
       0.56     89.97
       0.70    111.40
       0.86    131.16
       1.04    144.40
       1.23    158.15
       1.45    166.77
       1.68    170.67
       1.94    172.75
       2.23    174.15
       2.54    175.08
       2.89    175.97
       3.27    177.01
       3.69    177.97
       4.15    178.73
       4.65    179.59
       5.21    180.78
       5.82    182.01
       6.49    183.11
       7.23    183.59
       8.05    182.83
       8.94    180.77
       9.93    177.28
      11.01    172.68
      12.20    166.76
      13.51    158.53
      14.95    151.17
