   204654
       0.00      0.00
       0.09     27.81
       0.19     34.23
       0.30     39.62
       0.42     42.89
       0.56     44.13
       0.70     57.74
       0.86     77.68
       1.04     91.30
       1.23    100.46
       1.45    110.74
       1.68    112.85
       1.94    113.44
       2.23    124.94
       2.54    140.18
       2.89    145.62
       3.27    146.27
       3.69    146.49
       4.15    151.84
       4.65    158.53
       5.21    167.29
       5.82    175.77
       6.49    181.11
       7.23    200.53
