  702953
       0.00      0.00
       0.12    188.88
       0.26    228.08
       0.40    232.65
       0.57    232.96
       0.74    234.31
       0.94    235.82
       1.16    237.64
       1.39    239.50
       1.65    244.23
       1.94    247.11
       2.26    252.54
       2.60    258.19
       2.99    265.02
       3.41    272.78
       3.87    282.87
       4.38    290.66
       4.94    298.00
       5.55    305.30
       6.23    312.16
       6.97    317.17
       7.79    318.75
       8.69    318.46
       9.69    316.38
      10.78    310.97
      11.98    306.78
      13.29    302.76
      14.75    298.04
      16.34    295.63
      18.10    294.48
      20.03    291.01
      22.15    284.80
      24.49    276.95
      27.06    273.03
      29.89    270.00
      33.00    266.49
      36.42    264.44
      40.19    261.84
      44.33    261.58
      48.88    264.21
      53.89    268.32
