  611861
       0.00      0.00
       0.16      5.80
       0.35     26.15
       0.55     28.26
       0.77     30.19
       1.01     39.08
       1.27     48.01
       1.56     54.19
       1.89     59.98
       2.24     71.87
       2.63     76.59
       3.06     79.39
       3.53     94.04
       4.04    102.70
       4.61    107.21
       5.24    116.36
       5.93    124.54
       6.68    127.44
       7.52    133.50
       8.43    143.53
       9.44    157.44
      10.55    163.44
