   708669
       0.00      0.00
       0.20    113.15
       0.42    163.07
       0.67    178.76
       0.93    192.73
       1.23    201.05
       1.55    203.72
       1.91    202.36
       2.30    196.31
       2.74    188.94
       3.21    183.51
       3.73    180.70
       4.31    176.22
       4.94    174.18
       5.64    174.48
       6.40    179.35
       7.24    185.14
       8.17    188.03
       9.19    186.93
      10.31    183.55
      11.54    179.00
      12.89    177.03
      14.38    177.33
      16.02    178.81
      17.83    181.03
      19.81    182.71
      22.00    183.36
