  502903
       0.00      0.00
       0.23     14.49
       0.47     23.08
       0.75     27.90
       1.05     36.06
       1.38     58.83
       1.74     96.91
       2.14    133.39
       2.58    159.78
       3.07    186.06
       3.60    199.67
       4.19    209.39
       4.83    213.42
       5.54    214.15
       6.32    214.46
       7.18    210.12
       8.12    204.30
       9.16    202.55
      10.30    205.15
      11.55    203.98
      12.94    201.49
      14.46    199.98
      16.13    196.85
      17.97    193.04
      19.99    190.48
      22.21    189.60
      24.66    187.53
      27.35    186.31
