  611707
       0.00      0.00
       0.09      2.06
       0.19      7.02
       0.30      7.41
       0.42     13.15
       0.56     19.96
       0.70     20.04
       0.86     18.44
       1.04     26.18
       1.23     42.18
       1.45     40.32
       1.68     40.72
       1.94     60.71
       2.23     80.11
       2.54     87.44
       2.89     84.47
       3.27     83.21
       3.69     88.03
       4.15     94.75
       4.65     96.82
       5.21     92.78
       5.82     90.02
       6.49     83.52
       7.23     75.59
       8.05     89.48
       8.94     98.44
