  610359
       0.00      0.00
       0.10     12.24
       0.21     18.23
       0.32     19.56
       0.45     34.68
       0.60     36.78
       0.76     38.35
       0.93     42.83
       1.12     48.27
       1.33     53.21
       1.56     57.12
       1.82     60.19
       2.10     65.82
       2.40     78.52
       2.74     93.10
       3.11    104.84
       3.52    114.99
       3.97    120.08
       4.47    122.83
       5.01    122.70
       5.61    126.57
       6.27    132.81
       7.00    130.47
       7.79    136.21
       8.67    137.86
       9.64    142.57
      10.70    147.36
