  611914
       0.0000000       0.0000000
       0.3615700     212.2222290
       0.4049590     236.6666718
       0.5640500     227.7777710
       0.6074380     233.3333282
       0.7376030     252.2222290
       0.7809920     240.0000000
       0.9111570     261.1111145
       0.9690080     247.7777710
       1.1136360     258.8888855
       1.1859500     247.7777710
       1.3305790     254.4444427
       1.4173549     252.2222290
       1.5619830     255.5555573
       1.6198350     255.5555573
       1.8078510     265.5555420
       1.8078510     256.6666565
       1.9958680     268.8888855
       2.0537190     255.5555573
       2.2128100     265.5555420
       2.2561979     267.7777710
       2.4008260     258.8888855
       2.4876029     273.3333435
       2.6177690     242.2222290
       2.6900830     281.1111145
       2.8202479     255.5555573
       2.8636360     273.3333435
       3.0805790     242.2222290
       3.1384301     254.4444427
       3.2252071     242.2222290
       3.3119841     256.6666565
       3.4855371     223.3333282
       3.5867770     267.7777710
       3.7314050     272.2222290
       3.7458680     233.3333282
       3.8904960     235.5555573
       3.9049590     265.5555420
       4.1074381     261.1111145
       4.2376032     267.7777710
       4.3533058     261.1111145
       4.3966942     261.1111145
       4.4834709     261.1111145
       4.5268588     257.7777710
       4.7148762     263.3333435
       4.8016529     257.7777710
       4.9173560     263.3333435
       5.0041318     260.0000000
       5.1776862     275.5555420
       5.2066121     257.7777710
       5.4090910     277.7777710
       5.4090910     268.8888855
       5.5537190     295.5555420
       5.5681820     272.2222290
       5.7706609     297.7777710
       5.7995868     276.6666565
       5.9442148     284.4444580
       6.0454550     274.4444580
       6.2623968     235.5555573
       6.3925619     251.1111145
       6.5371900     260.0000000
