   204501
       0.00      0.00
       0.09     89.90
       0.19    140.69
       0.30    177.50
       0.42    192.70
       0.56    195.86
       0.70    196.63
       0.86    199.37
       1.04    204.33
       1.23    211.47
       1.45    219.38
       1.68    228.80
       1.94    244.01
       2.23    259.38
       2.54    274.47
       2.89    284.52
       3.27    291.39
       3.69    285.58
       4.15    283.46
       4.65    284.29
       5.21    289.87
       5.82    300.19
       6.49    304.21
       7.23    306.62
       8.05    315.88
